"","Estimate","SE","tvalue","pvalue","FDR_adjusted"
"chrh:8911",-0.270189908131085,0.189266175660754,-1.42756574008966,0.226594110395893,0.875835757287315
"chrh:1640",-0.338223708658491,0.23809798442369,-1.42052319122799,0.228488749716639,0.875835757287315
"chri:4422",-0.469047619047619,0.331325205860189,-1.41567140305512,0.229803207791929,0.875835757287315
"chre:1888",0.244014023221597,0.17247706513609,1.41476214839962,0.230050383131514,0.875835757287315
"chrc:4567",-0.348290598290598,0.246324986506203,-1.41394749769662,0.230272066067349,0.875835757287315
"chrd:2501",-0.338864838864839,0.239979836194285,-1.41205546365361,0.230787748591621,0.875835757287315
"chre:6337",0.445601851851852,0.315663360073123,1.41163628160274,0.230902154193929,0.875835757287315
"chrb:2274",-0.297354497354497,0.212086170359579,-1.4020456725224,0.233535156770983,0.881573187017957
"chri:8900",0.376709705657074,0.269372421395716,1.39847169099645,0.234523974390281,0.881573187017957
"chra:5920",0.28026740237691,0.200912288801666,1.39497391647148,0.235495733444944,0.881573187017957
"chri:9615",0.356213773455153,0.255853730091869,1.39225554119241,0.236253716639938,0.881573187017957
"chrg:2122",0.282646819411525,0.203730810447915,1.3873543171507,0.237626475829455,0.881573187017957
"chrf:1479",0.256410256410256,0.18490006540841,1.38675049056307,0.237796144458266,0.881573187017957
"chrj:9365",-0.300011523060525,0.216513556190029,-1.3856477549942,0.23810631068864,0.881573187017957
"chrd:5063",0.289237104638749,0.209572742110929,1.380127500005,0.239665021165228,0.881573187017957
"chra:9277",-0.25248538011696,0.183057574958818,-1.37926758930222,0.239908734155959,0.881573187017957
"chre:8265",0.328349282296651,0.238377402231643,1.3774346025366,0.240429051004897,0.881573187017957
"chrd:7705",-0.359876965140123,0.262031040749924,-1.37341348608992,0.241574405208661,0.882269001652133
"chrd:2812",-0.419973544973545,0.306294058190139,-1.37114492999024,0.242222944089949,0.882269001652133
"chri:5460",0.262820512820513,0.192414500253893,1.36590803953818,0.243726640819794,0.883124606137458
"chrh:9044",0.325600086890409,0.238987579148683,1.36241426458335,0.244734939077784,0.883124606137458
"chrc:7907",0.310731244064577,0.228367399256309,1.36066375969815,0.245241675431459,0.883124606137458
"chrd:1658",0.179851796183695,0.132694730179771,1.35538009640652,0.246777458399132,0.883124606137458
"chrj:3675",0.245997829331163,0.181643174516104,1.35429162139727,0.247095013885297,0.883124606137458
"chrj:5120",-0.435413245758073,0.322279889617732,-1.35104069408281,0.248045842217052,0.883124606137458
"chrc:176",-0.254174133811231,0.188180487954334,-1.3506933506991,0.248147645071302,0.883124606137458
"chrk:3484",-0.301342829382757,0.223969624620013,-1.34546293897672,0.24968559157753,0.883124606137458
"chrc:7821",0.263772175536881,0.196241067893899,1.34412321726405,0.25008102355711,0.883124606137458
"chrj:1676",-0.258451515804457,0.192769874200732,-1.34072565475315,0.251086600380024,0.883124606137458
"chrc:3448",-0.346153846153846,0.258322929076727,-1.34000434026912,0.251300596861364,0.883124606137458
"chrk:538",0.170594837261504,0.127562827908035,1.33733972552327,0.252092672014103,0.883124606137458
"chrj:5226",0.198038499025341,0.148382378559923,1.33464971344535,0.252894773575727,0.883124606137458
"chrj:3839",0.327809627030984,0.246989086827465,1.32722312245309,0.255122184553385,0.888083553825075
"chri:7760",-0.438787878787879,0.33231580231785,-1.32039426270855,0.257187205504494,0.89244771626165
"chra:3967",0.251033351416983,0.191835233856035,1.30858834621264,0.260795709731563,0.902123524228677
"chri:1962",-0.13331789618975,0.102845127397702,-1.29629764251455,0.26460459113852,0.912429624615585
"chrc:309",-0.356094388703084,0.275711155269642,-1.29154871646317,0.266090657885409,0.912447311831249
"chrk:7449",-0.200178432678433,0.155072662438353,-1.2908686130156,0.266304139795913,0.912447311831249
"chrf:8131",0.18365923394659,0.142554555276158,1.28834349481715,0.267098213099693,0.912447311831249
"chrk:5781",0.185317460317461,0.144593177393865,1.28164733397251,0.26921503166766,0.914182054513315
"chrk:6133",0.38136288998358,0.298660202541965,1.27691231284822,0.270721634577401,0.914182054513315
"chrg:9721",0.21183232420377,0.166571814315538,1.27171769770422,0.272383803636381,0.914182054513315
"chrd:8592",-0.158633540372671,0.124990775002151,-1.26916198711418,0.273205173257754,0.914182054513315
"chrd:1149",0.219855534806515,0.173427088004331,1.26771162069575,0.273672357933356,0.914182054513315
"chra:6041",-0.262702210070631,0.207457044233181,-1.26629689072093,0.274128802159731,0.914182054513315
"chre:959",0.376363636363636,0.297248477681434,1.26615833089982,0.274173545932147,0.914182054513315
"chrf:5255",-0.297330447330448,0.23538369179779,-1.26317352344815,0.275139102827129,0.914182054513315
"chre:1964",-0.283719548425431,0.224718362898426,-1.26255613811886,0.275339227569221,0.914182054513315
"chrc:8704",0.224655461497566,0.178188125300155,1.26077683975371,0.275916765544019,0.914182054513315
"chrg:5252",0.211078853162537,0.167916609101149,1.25704571032272,0.277131612357416,0.915449770550022
"chri:4296",0.234899414311179,0.188531671584865,1.24594139720149,0.280777479366739,0.924716249411417
"chre:4461",0.35048309178744,0.283844792497443,1.23477020206596,0.284491427495004,0.932340558395335
"chrj:3743",-0.420512820512821,0.340803860793693,-1.23388514300717,0.284787661473484,0.932340558395335
"chri:6444",0.318689643689644,0.260435363558513,1.22368037633277,0.288224468961039,0.940191525224754
"chrh:8581",-0.441062801932368,0.361396248888375,-1.22044100703602,0.289323632745703,0.940191525224754
"chrg:5845",0.32975357975358,0.270469885949264,1.21918777980125,0.289749933682902,0.940191525224754
"chrc:7362",0.245590828924162,0.202862841885626,1.2106250047637,0.292678592222367,0.941655347017157
"chrf:2657",0.255781440781441,0.211291814603205,1.21056010267972,0.292700896507954,0.941655347017157
"chrg:1926",-0.254322816846037,0.210312153633587,-1.2092635278184,0.293146814165433,0.941655347017157
"chrg:5350",0.351936160298229,0.291368165071238,1.20787444370315,0.293625258206259,0.941655347017157
"chrb:2360",-0.352682611506141,0.293078947695808,-1.20337067632779,0.295181560874367,0.943894526051756
"chrk:9703",-0.325617788432434,0.272649501525772,-1.1942724509315,0.298349203637873,0.950374787802016
"chrg:3595",-0.32020202020202,0.26999945205838,-1.18593581490967,0.301279669571664,0.950374787802016
"chrk:1475",0.32192943222355,0.271749658257958,1.18465441424018,0.301732485952859,0.950374787802016
"chra:6212",-0.2769906639075,0.234361357112323,-1.18189563040781,0.302709535335018,0.950374787802016
"chrb:1777",-0.276068376068376,0.233583660842553,-1.1818822218668,0.302714291310397,0.950374787802016
"chrj:2300",0.199586435070306,0.16888973988062,1.18175583200841,0.302759124902874,0.950374787802016
"chrd:3075",-0.301475376475377,0.255410465985128,-1.18035639343351,0.303255955016825,0.950374787802016
"chrc:285",-0.215181745212706,0.183346817098582,-1.17363229216576,0.305653783857101,0.952787722692731
"chri:6560",-0.220339845339845,0.187788496210049,-1.17334048563543,0.305758241918667,0.952787722692731
"chrg:3625",0.325795073106901,0.278371549207287,1.1703605272689,0.306826883945283,0.953416871016415
"chrb:6079",0.305096073517126,0.262200402012594,1.16359880143308,0.309264607549832,0.95627714634225
"chri:818",0.287927537927538,0.248000495360377,1.16099581780731,0.310207817926225,0.95627714634225
"chrg:4706",0.23459595959596,0.202135226092804,1.16058919630491,0.310355401131076,0.95627714634225
"chra:6571",-0.305877330348966,0.264709210840732,-1.15552205145216,0.31219998996608,0.95927371218628
"chrj:3739",-0.363664790494059,0.318310052885479,-1.14248603585542,0.316992204430065,0.968695939102496
"chrf:6870",0.298800030378978,0.26186474499452,1.14104718596324,0.317525285801048,0.968695939102496
"chrk:9271",0.271947415329768,0.238635869528524,1.13959152857891,0.318065434733853,0.968695939102496
"chre:6899",-0.266188454594252,0.23413693417915,-1.13689220168304,0.319069310562482,0.968695939102496
"chrd:3749",-0.315226632658484,0.27766381342819,-1.13528165145657,0.319669659903824,0.968695939102496
"chrh:5724",-0.119052028218695,0.105367218793583,-1.1298772956314,0.321691785858542,0.969547966227436
"chrj:1090",-0.261910808175664,0.231816597746207,-1.12981904972311,0.321713643339104,0.969547966227436
"chri:9617",-0.389117941029485,0.345948827496811,-1.12478467941353,0.323608007198135,0.97183674305148
"chrk:1677",-0.269677240265475,0.241268311514967,-1.11774828021187,0.326272828452676,0.97183674305148
"chrf:3726",-0.202024593763724,0.180825867774531,-1.11723281768306,0.326468830839248,0.97183674305148
"chrj:9448",-0.334545454545455,0.300332231097185,-1.11391792124102,0.327731877421938,0.97183674305148
"chrd:2454",0.340659340659341,0.3058374999346,1.1138573285885,0.327755005977032,0.97183674305148
"chrc:7203",0.232572476611747,0.208808503823818,1.11380749515824,0.327774028792817,0.97183674305148
"chrh:6721",0.21254873294347,0.192510685148626,1.10408797713941,0.331503537060627,0.980252394534113
"chrf:8771",0.253970164903951,0.231868833446757,1.09531825010138,0.334901666732811,0.985856098757507
"chrd:5981",0.366602809706258,0.33532293171012,1.09328284778083,0.335694855625609,0.985856098757507
"chrg:2665",0.269852941176471,0.247441857022392,1.0905711120332,0.336754251545221,0.985856098757507
"chrj:9335",-0.293322391780068,0.26910676058578,-1.08998522051834,0.336983539211657,0.985856098757507
"chrb:4130",0.233058608058607,0.214422587509527,1.08691258120487,0.338188323911473,0.986756382765572
"chrd:965",0.21698095506145,0.202287065508588,1.07263879930197,0.343836186393475,0.989532529571936
"chrc:3036",-0.216977225672878,0.202388813525844,-1.07208111897534,0.344058562333731,0.989532529571936
"chrj:2246",-0.301291423001949,0.28177080171007,-1.06927836799771,0.345178119967411,0.989532529571936
"chri:4445",0.290726817042606,0.271955809945383,1.0690222690995,0.345280581357948,0.989532529571936
"chrh:6051",0.3181351089529,0.298455574039713,1.06593790374499,0.34651673391867,0.989532529571936
"chra:3004",0.288468756432143,0.271097524514714,1.06407742729678,0.347264291682397,0.989532529571936
"chre:7411",0.213846153846154,0.201244647839449,1.06261784421099,0.347851776700972,0.989532529571936
"chrb:3287",0.225261666438137,0.214474373425271,1.05029641929051,0.35284666379266,0.989532529571936
"chrd:3366",0.250323368387885,0.238401485868881,1.05000758479148,0.352964515220698,0.989532529571936
"chrd:242",-0.0767073170731709,0.0730890352413394,-1.04950512508318,0.353169614350505,0.989532529571936
"chri:7950",0.250617283950617,0.238942317054638,1.04886102654353,0.353432684146139,0.989532529571936
"chra:4596",-0.32233543417367,0.308658476464062,-1.04431097394858,0.355296034162285,0.989532529571936
"chrk:8808",-0.145057599405426,0.139076634613318,-1.04300481391959,0.355832545864633,0.989532529571936
"chrc:1077",0.223754131706077,0.214607744048441,1.04261909419061,0.355991119603412,0.989532529571936
"chrf:254",0.325892857142857,0.312687727060393,1.04223104695092,0.356150713469646,0.989532529571936
"chrd:1644",-0.260465229215229,0.250295757801591,-1.0406298193104,0.35680992864577,0.989532529571936
"chrg:7391",0.342443064182195,0.329995375062885,1.03772079871403,0.358010321331899,0.989532529571936
"chri:90",0.394230769230769,0.381140822739721,1.03434412088675,0.359408172929817,0.989532529571936
"chrc:7499",0.354093822843823,0.342468437090701,1.033945860389,0.359573359642272,0.989532529571936
"chrk:7728",0.18466819221968,0.178969639068765,1.03184089312895,0.360447552980604,0.989532529571936
"chrj:2065",0.232289055973267,0.225438658408721,1.03038696917778,0.361052463468811,0.989532529571936
"chrd:9954",0.295577852099591,0.287149496742559,1.02935180264163,0.361483694302694,0.989532529571936
"chre:6663",-0.295495614549323,0.287597826771987,-1.02746122203349,0.362272447241481,0.989532529571936
"chri:4831",0.0951159189145456,0.0926030898255725,1.02713547780864,0.362408501341937,0.989532529571936
"chrf:4142",0.242645017441651,0.237239378680128,1.0227855880908,0.364229645080738,0.989532529571936
"chrb:9685",-0.165530303030303,0.162557381971491,-1.01828844081245,0.366120899650569,0.989532529571936
"chrf:4971",-0.254569115095431,0.251014354664137,-1.01416158225712,0.367864012437133,0.989532529571936
"chrc:1014",-0.19989898989899,0.1974415741079,-1.01244629355389,0.36859065819692,0.989532529571936
"chrc:6466",-0.151933653578391,0.150146041474929,-1.01190582239732,0.368819877695899,0.989532529571936
"chrd:3913",-0.343589743589744,0.340707389576884,-1.00845991047168,0.370284260732004,0.989532529571936
"chre:771",-0.275256107171001,0.273040394786768,-1.00811496183912,0.370431130550937,0.989532529571936
"chrg:1524",-0.234069623437439,0.232189360655866,-1.00809797131213,0.370438365974478,0.989532529571936
"chrf:2481",0.210883343236284,0.209614089657774,1.00605519209411,0.371309184923537,0.989532529571936
"chrk:7598",0.168679886421822,0.167821358143318,1.00511572715179,0.371710270484696,0.989532529571936
"chre:316",-0.3125,0.3125,-1,0.373900966300059,0.989532529571936
"chrk:9055",0.218124679674665,0.218207891685856,0.999618657187197,0.374064717541187,0.989532529571936
"chrf:6116",0.261183261183261,0.261667197441744,0.998150565820958,0.374695709138418,0.989532529571936
"chrb:7293",-0.171983377330474,0.172412250562506,-0.997512512999321,0.374970235468595,0.989532529571936
"chrc:478",0.33078958078958,0.331887136780481,0.996692984242935,0.375323099667622,0.989532529571936
"chrh:4028",-0.246060943887031,0.246895191274244,-0.996621046433072,0.37535408768736,0.989532529571936
"chrh:9630",-0.262973137973138,0.264275773543949,-0.99507092325058,0.376022361237336,0.989532529571936
"chrh:5604",-0.256035353535354,0.258204225614712,-0.991600168145214,0.377522387339403,0.991108892776475
"chri:1343",0.269133423484336,0.272485946586386,0.98769652841165,0.37921570211626,0.993183981733063
"chrh:9006",0.169622277252286,0.174637345630439,0.971282955773009,0.386407595252628,0.999122317802224
"chrb:4341",0.263507625272331,0.271723963624592,0.969762187174584,0.387079853935171,0.999122317802224
"chri:7283",-0.241001231410439,0.248584323722299,-0.969494889306329,0.387198117213553,0.999122317802224
"chrg:4041",0.103174603174603,0.106455762775284,0.969178187116023,0.387338279097295,0.999122317802224
"chra:5361",0.256878306878307,0.265854720474001,0.966235643363076,0.388642634371849,0.999122317802224
"chrh:7995",0.326570048309179,0.338197375879372,0.96561969902942,0.388916143194176,0.999122317802224
"chrb:7825",0.263750389044507,0.274430497061323,0.961082648863076,0.390935895787075,0.999122317802224
"chre:2273",0.257575757575758,0.269291868419561,0.956492890362551,0.392988232745465,0.999122317802224
"chrg:4495",0.301417624521073,0.315711429458272,0.954725095123334,0.393781162366775,0.999122317802224
"chri:5763",0.157237851662404,0.16472914748344,0.954523556180072,0.393871647531248,0.999122317802224
"chrb:6096",-0.186674415507368,0.197468314112805,-0.945338579235191,0.398014264316658,0.999122317802224
"chrd:1078",-0.161886196973917,0.171346844337089,-0.94478656785438,0.398264407945256,0.999122317802224
"chra:8745",0.24077389683797,0.255645409542385,0.941827577772528,0.399607546408249,0.999122317802224
"chrj:5295",0.103548303548303,0.110099733675021,0.940495495238385,0.400213454143027,0.999122317802224
"chrk:9354",0.281363805276849,0.300150425868269,0.937409315555442,0.40162021406796,0.999122317802224
"chrg:7728",0.288591038591039,0.309078864117971,0.933713275459973,0.403310461168296,0.999122317802224
"chra:329",0.218253968253968,0.234162000418658,0.932063989305491,0.404066635923541,0.999122317802224
"chrc:8861",-0.295832072998589,0.320850990517857,-0.922023249861602,0.408695970359353,0.999122317802224
"chri:7137",0.246374414116349,0.267454097044628,0.921183922171282,0.409084955723032,0.999122317802224
"chrd:1748",-0.306701940035273,0.333949813922001,-0.918407279325234,0.410373998722952,0.999122317802224
"chrk:9680",-0.187878787878788,0.204607173629028,-0.918241450416741,0.410451091493738,0.999122317802224
"chrj:8932",-0.287375547590602,0.31306575452546,-0.917939900600758,0.410591311082334,0.999122317802224
"chri:3520",0.214229390681003,0.233495775618732,0.917487222684543,0.410801879944306,0.999122317802224
"chri:5017",0.290751846299072,0.317058686655066,0.917028482538901,0.411015360883679,0.999122317802224
"chrb:9702",0.287808288838037,0.314039077536116,0.916472851391999,0.411274055604119,0.999122317802224
"chre:7915",-0.296560070753619,0.323941435827361,-0.91547433565018,0.411739293835224,0.999122317802224
"chrd:5934",-0.120232832301798,0.131434723407526,-0.914772209235794,0.412066698751893,0.999122317802224
"chrd:3777",-0.194063303845912,0.212518334965588,-0.913160287451601,0.412819168340964,0.999122317802224
"chre:470",0.229152791652792,0.251144094564499,0.912435516551398,0.41315787604304,0.999122317802224
"chrk:7520",0.115750112460639,0.126994657600184,0.911456549810574,0.41361574532879,0.999122317802224
"chrh:3390",0.282731157731158,0.316368645747182,0.893676290402986,0.422005398467654,0.999122317802224
"chrc:8401",0.14001924001924,0.156719383031952,0.893439198843023,0.422118215827629,0.999122317802224
"chrc:8015",0.231728395061728,0.259612487179385,0.892593409428762,0.422520878139377,0.999122317802224
"chra:6722",-0.197368421052632,0.222353828938384,-0.887632212114164,0.424889183166169,0.999122317802224
"chri:240",0.181372501767239,0.204714029256573,0.885979834532592,0.425680394346541,0.999122317802224
"chri:5347",0.0941554313979942,0.106282462131118,0.885898101248699,0.425719562291097,0.999122317802224
"chrg:5110",-0.201628290408778,0.227898888318861,-0.884726958942745,0.426281118598264,0.999122317802224
"chrg:8373",0.245463551274168,0.278007103739853,0.882939852874632,0.427139199128483,0.999122317802224
"chra:8766",0.26228354978355,0.297840370394309,0.880617860622166,0.428256223289675,0.999122317802224
"chrg:5809",-0.230605947997253,0.263378532631157,-0.875568504742942,0.430693545263312,0.999122317802224
"chrf:2185",-0.195534910995437,0.225374961739176,-0.867598199403035,0.434563867074854,0.999122317802224
"chrh:3951",0.177363466265068,0.204942852066056,0.865428896285202,0.435622155805584,0.999122317802224
"chrf:2792",-0.262475875379101,0.303671870437181,-0.864340431009393,0.436153949544921,0.999122317802224
"chrd:8450",0.148229548229548,0.171748177555902,0.863063296152306,0.436778594211048,0.999122317802224
"chrg:4410",0.22299831704866,0.259179287872418,0.860401766202983,0.438082677326334,0.999122317802224
"chra:8660",-0.190376393472369,0.221625794381201,-0.85899926046026,0.438771138818798,0.999122317802224
"chrj:58",0.244331983805668,0.284519600985348,0.858752729019364,0.438892246587538,0.999122317802224
"chrj:192",0.234895372826407,0.273983189512011,0.857334981919064,0.439589235596467,0.999122317802224
"chrd:5450",-0.163019943019943,0.190579006685689,-0.855392972473631,0.44054541396418,0.999122317802224
"chra:2901",-0.354166666666667,0.415101225941068,-0.853205542488442,0.441624440733404,0.999122317802224
"chrh:1095",0.243650793650793,0.285589699468361,0.853149795333519,0.441651967833208,0.999122317802224
"chrj:149",-0.182775119617225,0.214325782607725,-0.852791098641422,0.441829119937449,0.999122317802224
"chrj:4095",0.271330500163452,0.319196027942312,0.850043473011165,0.443188010991581,0.999122317802224
"chrd:6616",-0.180574298995352,0.213726804519638,-0.844883726218627,0.445748954819857,0.999122317802224
"chre:7552",0.173472110787727,0.205541649571512,0.843975472364656,0.446200978055705,0.999122317802224
"chrb:9910",-0.205555555555556,0.244633765070044,-0.840258316331356,0.448054779569752,0.999122317802224
"chre:7886",0.240855762594893,0.286827744716232,0.839722680360573,0.448322417178954,0.999122317802224
"chrd:1362",0.184023060389755,0.21915845544141,0.839680403930168,0.448343546605559,0.999122317802224
"chrk:347",-0.253650793650794,0.304533810145596,-0.832915049824926,0.451735088547492,0.999122317802224
"chrh:2114",0.232347630898356,0.279020877283696,0.832724895571576,0.451830709841741,0.999122317802224
"chrb:9258",0.18025493025493,0.217278790620279,0.829602050620521,0.453403376955418,0.999122317802224
"chre:1281",-0.174337427278604,0.210444732590872,-0.828423810528607,0.453997870116683,0.999122317802224
"chra:4647",-0.331818181818182,0.402366798971029,-0.824665908486335,0.455898096790662,0.999122317802224
"chrg:8575",-0.181725681725682,0.220816288238362,-0.822972268827906,0.456756565342682,0.999122317802224
"chri:8973",-0.173384936542831,0.210764168657025,-0.822649018794934,0.456920559118723,0.999122317802224
"chrj:4795",0.18457682668209,0.22484302291587,0.820914183986724,0.457801485985135,0.999122317802224
"chra:8134",0.178627752176139,0.219030789782255,0.815537177917854,0.460540393622669,0.999122317802224
"chrj:8238",0.27860523743376,0.341625156823363,0.81552904365826,0.460544546778369,0.999122317802224
"chrd:9717",-0.249695837931132,0.307198139801639,-0.812816894309203,0.461930950763341,0.999122317802224
"chrb:1786",0.27046783625731,0.334871923614894,0.807675463913632,0.464568171249829,0.999122317802224
"chri:4974",-0.218333333333333,0.270772215326079,-0.8063358091243,0.465257264576818,0.999122317802224
"chrj:3890",-0.135687568824659,0.168923761487192,-0.80324737994274,0.466848945885421,0.999122317802224
"chrg:4967",0.217460317460318,0.273161183183088,0.796087917493621,0.470555079577195,0.999122317802224
"chrd:9447",0.185357126533597,0.233140936171513,0.795043245418027,0.471097771237412,0.999122317802224
"chrd:711",-0.177456167652247,0.223968897466499,-0.79232504896708,0.472512114911326,0.999122317802224
"chrg:6011",0.157300637376539,0.198732039485189,0.791521275502543,0.47293096900798,0.999122317802224
"chri:6020",-0.148983019564415,0.189047792803789,-0.788070663797929,0.474732388927936,0.999122317802224
"chrg:2184",-0.137530525030525,0.174609100067449,-0.787648094958392,0.474953359283552,0.999122317802224
"chre:8477",-0.0811460469355207,0.103023748323899,-0.787644094256825,0.474955451717044,0.999122317802224
"chrb:6403",-0.252314814814815,0.32095890333014,-0.786128106112335,0.475748852346034,0.999122317802224
"chrf:9333",-0.344611528822055,0.439917452231506,-0.7833549841544,0.477202831588093,0.999122317802224
"chra:5131",-0.227286751327673,0.290439672332448,-0.782560968694083,0.477619774028702,0.999122317802224
"chrh:6314",0.241690009337068,0.309612903736718,0.78061994968592,0.478640197917181,0.999122317802224
"chrb:7882",0.148801514670495,0.190640895730691,0.780533023096471,0.478685935849315,0.999122317802224
"chrg:7250",0.20265737874097,0.260607236512239,0.777635270045361,0.480212565325625,0.999122317802224
"chre:8851",0.237908496732026,0.306144795519748,0.777111027898169,0.480489152487072,0.999122317802224
"chri:7560",-0.224630924630925,0.289429566686792,-0.776116024365991,0.481014447284392,0.999122317802224
"chrk:6643",0.156340187590188,0.201943653885732,0.774177274610726,0.482039242893884,0.999122317802224
"chrj:9174",0.103589743589743,0.133829451752878,0.774042949686637,0.482110307137392,0.999122317802224
"chri:8179",0.210784585784586,0.27234915134288,0.77394985350703,0.482159564136528,0.999122317802224
"chra:167",0.215046575815077,0.278992904861968,0.770795859204633,0.483830615638051,0.999122317802224
"chrc:7638",0.188575409265065,0.244760295860771,0.770449343517436,0.484014476775761,0.999122317802224
"chrg:9570",0.181604414340987,0.23686104357075,0.76671288618528,0.486000434300558,0.999122317802224
"chrh:5044",-0.199346405228758,0.260885855049242,-0.764113505468251,0.487385689423713,0.999122317802224
"chrh:9875",-0.210180824466539,0.275500801542441,-0.762904584269096,0.488030968179189,0.999122317802224
"chrj:6",0.09490536906394,0.124529946921796,0.76210880523012,0.48845608110135,0.999122317802224
"chrb:6433",-0.199574694311537,0.262685079949189,-0.759748876297582,0.489718433278752,0.999122317802224
"chrg:9771",0.201109076109076,0.267335787043379,0.752271434861966,0.493734538814073,0.999122317802224
"chrk:9625",0.227235376191733,0.302249264610391,0.751814488232573,0.493980768002614,0.999122317802224
"chra:2688",-0.187746893629246,0.250047242780782,-0.750845686364338,0.494503120788959,0.999122317802224
"chra:5249",-0.176866096866097,0.235951010335996,-0.749588215851409,0.495181737271129,0.999122317802224
"chrf:5629",0.17578431372549,0.234783807999578,0.748707141362178,0.49565764283505,0.999122317802224
"chrb:7851",-0.299603174603175,0.400661026304651,-0.747772193782995,0.496163024066688,0.999122317802224
"chrc:6718",-0.093634336677815,0.125424650390464,-0.746538550327377,0.496830457031698,0.999122317802224
"chrd:690",-0.252929292929293,0.339234209647259,-0.745588993492999,0.497344651359206,0.999122317802224
"chrd:8551",0.145028702532209,0.195179590554355,0.743052601556822,0.498720091878886,0.999122317802224
"chra:3798",-0.190943597465337,0.256989496142514,-0.743001563610401,0.498747798113879,0.999122317802224
"chrk:2209",-0.277564102564103,0.375691888566655,-0.738807813027504,0.501028341410296,0.999122317802224
"chrb:9882",-0.187490287490287,0.253952145827674,-0.738289833618945,0.50131055666266,0.999122317802224
"chrf:921",-0.169978632478633,0.23060894342383,-0.737086038186444,0.501966889720834,0.999122317802224
"chrf:579",-0.168859649122807,0.229389553126787,-0.736126152307712,0.502490697976642,0.999122317802224
"chre:9694",-0.203823409705763,0.277404069460271,-0.734752774544116,0.503240856912872,0.999122317802224
"chri:9717",-0.150397840295539,0.204938849700664,-0.733866909642615,0.503725171801548,0.999122317802224
"chrg:1233",-0.238888888888889,0.326267708000578,-0.732186738163084,0.504644698460357,0.999122317802224
"chrc:7854",0.104324857773134,0.142593832418043,0.731622511324921,0.504953769217049,0.999122317802224
"chrj:3730",-0.192442524795466,0.264378428694694,-0.727905547156798,0.506993353851456,0.999122317802224
"chrj:2876",0.196052334762012,0.269749723974566,0.726793458296543,0.50760476870379,0.999122317802224
"chrk:6554",0.142181843497633,0.195919768292988,0.725714636845668,0.508198415142426,0.999122317802224
"chrj:268",0.193316624895572,0.267599871399583,0.722409259333723,0.510020472364765,0.999122317802224
"chre:6481",0.167535198532641,0.232742809035251,0.71982975210747,0.511445747382491,0.999122317802224
"chrf:1973",-0.233542319749216,0.324646540582268,-0.719374120945037,0.511697805496122,0.999122317802224
"chra:2888",0.206916429517049,0.289144411262327,0.715616216179684,0.51378018954179,0.999122317802224
"chrd:2475",0.240277777777778,0.335826900039475,0.715481034275497,0.513855214317755,0.999122317802224
"chri:1459",0.227623456790123,0.318212907566602,0.715318113682997,0.513945644509724,0.999122317802224
"chrj:6687",-0.185251322751323,0.260744290846378,-0.71047125193037,0.516641268441986,0.999122317802224
"chrh:7758",-0.181630338472444,0.255952499433703,-0.709625179962306,0.517112877328448,0.999122317802224
"chrc:2253",-0.20595052408414,0.291328976039625,-0.706934568898248,0.518614740317856,0.999122317802224
"chrg:6285",0.153120953120953,0.21664051234692,0.706797410429636,0.518691385477875,0.999122317802224
"chrb:7975",0.168878392562603,0.239303699321128,0.705707404614672,0.51930078225624,0.999122317802224
"chra:6992",-0.12994412994413,0.185045798646554,-0.702226858942794,0.521250163032554,0.999122317802224
"chrg:5852",0.0511648844982175,0.0728800077885806,0.702042796793366,0.521353400252127,0.999122317802224
"chre:4812",0.127651515151515,0.182338099129474,0.700081418863937,0.522454424489135,0.999122317802224
"chrh:5802",0.17697309226721,0.253037021891696,0.699396044674272,0.522839558230331,0.999122317802224
"chrg:6732",-0.108382438817221,0.15511048971197,-0.698743450674937,0.523206462887507,0.999122317802224
"chrd:8030",0.177702459311655,0.254586103293708,0.69800533891139,0.523621672444275,0.999122317802224
"chrk:1674",-0.17929292929293,0.2573652338319,-0.696647820777674,0.524385938760028,0.999122317802224
"chrj:7051",0.214285714285714,0.308504630564711,0.694594806870382,0.525543292120132,0.999122317802224
"chrf:9781",-0.204689283120656,0.295549705211603,-0.69257143387812,0.526685738609002,0.999122317802224
"chrh:211",-0.143582789501935,0.207412148404837,-0.692258339765533,0.526862679099445,0.999122317802224
"chra:4439",0.150728530728531,0.217783014380368,0.69210416228915,0.526949825944666,0.999122317802224
"chrb:1037",-0.127777777777778,0.184675223762163,-0.691905363235616,0.527062209888271,0.999122317802224
"chrd:5029",0.167322954822955,0.241861681464399,0.691812583993733,0.52711466522549,0.999122317802224
"chrj:1776",0.185103785103785,0.267626662420898,0.691649267787345,0.527207009738863,0.999122317802224
"chri:7744",0.169509558209249,0.245454804525948,0.690593767502844,0.527804106184616,0.999122317802224
"chrk:7762",0.270935158031932,0.392354951716264,0.690535844767067,0.52783688714962,0.999122317802224
"chrk:5933",0.117521367521367,0.17019978548984,0.690490691178826,0.527862442521123,0.999122317802224
"chrd:77",0.206908016976667,0.300139155258421,0.689373623373192,0.52849494761592,0.999122317802224
"chrg:9959",0.178924162257496,0.259737543087791,0.688865229609951,0.52878299014514,0.999122317802224
"chrk:3753",0.0572471509971509,0.083409821427611,0.686335853707996,0.530217743405848,0.999122317802224
"chrj:600",0.17282974674279,0.251992989347608,0.685851408764325,0.530492856274035,0.999122317802224
"chrg:1722",-0.176986016795524,0.258388752933044,-0.684960218997559,0.530999223727954,0.999122317802224
